,review_text,review_score
4803299, bandits took daughter water worst took pancake pancake way 90 days amazing run. good game bad price got cause hell ' 14 year old birthday money 9 months ago ....,1
221605, interesting story gameplay got hooked immediately,1
5848339,steam downloads basic user interface downloads main game client alongside xigncode3. however never informed . fact uninstall option inside windows remove game xigncode3 well. steam responsible initial user interface download try uninstall like steam game remove portion game . actually delete game option find folder drag trash. deleting xigncode3 another story. go windows registry manually delete xhunter find remove another xhunter1.sys file windows directory. game ' programs installed computer without knowledge raises red flag.,-1
2186869, gauntlet steroids. pixel 2d art style ' sucker late. ' fun single player coop would even better.,1
3706166,looks nice ' sure could take still frame game ' place well-drawn children' story book. good puzzles gameplay local co-op . thumbs ,1
2195551,bought game.. bit skeptical.. usual zombie game... anyway started playing.. first thing saw stunning graphics even though nvidia 570 medium specs. parkour little clunky first u get hang u stringing free runs place soon . get past basics. meet couple people errands suddenly... night time... atmosphere chilling wait til first zombie spots .. run..omg never lost feelings legs.. trust second time u go night aint gonna less scarier. game almost perfect. recommend warm heart hopefully eaten zombie . coop close flawless seperate loot drops spawn ur friend starting quest conversation loot sharing . played campaign another friend im looking forward play 4 man coop rest multiplayer modes. zombie mode awesome takes little time get hang . good luck keep running ,1
3460017,cute girls combined hilarious dialogue.grinding heavily required want everything along buying dlcs craft. go 2 endings unlock cpu candidates.otherwise skip rebirth 3 rebirth 2 cpu candidates. p. whoever designed lvl 999 colesseum battles good job. fingers spasm mashing heavy attack button.,1
3665575,ugh game depressing pc ever console. plus 60gbs wow must need room epic sandbox freeroam....wait. nevermind game linear cod corridor shooter. seriously game good. aside lightning one best characters ever game garbage. play lightning returns admire 1080p form lightningshot iminlove avoidthisgame 3/10,-1
4347564,' good. ' basically team fortress 2 meets battlefield terms gameplay. think might appeal folks like low time--kill ' broad appeal play . developers seem --know community different classes manage feel suitably different eachother... . think business model pretty fair seeking whales per free--play definition. say seems skewed towards high-spenders want cosmetics ' mind spending lot. said ' advantage access free players access . ' matter fast access . time someone puts money game may bonuses rest us catch get lucky.,1
1246755,old version king arthur' gold fun clan tag powerful lag sword 3x bomb jump rat u team u lose archer builder god tdm funny mouse cat role play zombie sandbox new still fun u read comic adventures meow xiaojin67 https //kag2d.com/_kag/meow/index.htm /page/1',1
1123269, best game ever ,1
4407125, awesome fps rts game provide challenge experienced shooter. tends lacking players enjoy challenge moment must got wrapped day-z mod gone back cod battlefield... good riddance others complain ' controls hard'. welcome war ,1
252591, far one simple one hardest games l played. died go waaaaaay back beginning.....yeah fuc isaac controls simple game art well done. 10/10 ,1
1560521,fallout new vegas pro good storyline good chat options lots side quests blowing self nukes robot army different factions good dialogue dlc con one gun useful much replay value complete side quests factions quests different,1
4754202,loved game realized paid 60 dollars make 120 dollars bought brother copy 16th game. dlc dlc dlc actual fukkkkkkk. paid game get small piece want us keep buying game little pieces scam joke. sick companies milk people actually bother buy product. actually let raise middle finger protest. never agian.,-1
1102270,payday 2 ' met terrible fate ' ,-1
1267617,get awsome,1
5203113,one best rpg ' ever played,1
2846497,lots fun,1
825321,best game ever game need big update pc many bug amp glitch amp getting lagging .,1
35058, great game story line amazing. enjoying much.,1
376568, game provides nice change pace games like tf2. ' fast awesome game worth trying.,1
4384340, tearing apart lisa ,1
5514598, remarkable ambiance ,1
206343, love game especially sniping course awesome talk spotter taking targets. 300+ hours definitly say game one best purchases date. multiplayer huge loads choices. server filled people willing help way.,1
3396904, going go much detail games story. story fine . game clocks 3 hours. story kept simple enough fit time. make really feel anything. good story get wrong make emotional something really connected . said really enjoy story. simple clean nice credit scene wrap everything . pros cons. pro - artistically beautiful - amazing soundtrack - simple story - short game cons - repeat puzzle . one main issues game. stuck 30 minutes puzzle know solve centimeter target would fail start . drifted far away target fall start really sucked. - character models looking really weird. looked angular good way kind putting considering environments. environments looked 1000x better character models threw playing. enough distraction enough bug little. - main character height. game fps looked like guy 2 feet tall. understand supposed child looks like knees ground major issue. example among sleep play baby looks like babies knees ground. play character 9 guessing never say old 2 feet. maybe 4 5 something 2 feet. - transition game play cut scenes. issue run around. understand character goes run crawl really stops flow game. cut scene walking also slower character actually walking. overview bad game. really cool idea needs little bit fixing. problem game. really impressed turned considering really high expectations going . wanting murder character grappling things correctly quite fun adventurous. recommend players 10-13ish. find demographic would love game . enjoyable would get frustrating. 7.8/10,1
6186477,base game team fusion wants buy patches v5.0 comes ' paying 40 single plane,-1
3215375, like tags given game make curious undoubtedly enjoy dex. city seems large cyberpunk alive ' plenty quests ' well enough written feel interesting one another. voice acting actually fair bit better hear trailer idea devs chose lines represent game ' crappier average. gripe main character' running animation jump noises seem goofy first grow used soon enough. one portion update screen also requires meticulous placing cursor keep skill description showing ' minor nuisance. reviews still may mention bugs game patched several times weeks release ' yet ran anything . tl dr like setting genre get enjoy ,1
1768033, disclaimer played ps3 came hated decided revisit pc version see wrong . tl dr version ' hey remember days bad nes games 4 stages long still lasted half lifetime earth ' assault horizon . coming us dark ages modern pc gaming pc ports afterthought best console gaming machismo military jingoism. namco thought best way revitilize great ace combat series would remove anti-war imaginary parallel earths drop straight real-world conflict africa nato forces clash rebels managed get super-weapon russian ultranationalists. call duty ' game missing predecessors charm gameplay absolutely worst series among many flight arcades. flying moved beyond ordinary figher jets includes attack helicopters long-range hey let' squash ants giant american -cannons sky'. vehicles regenerating health yup absolutely true developers efforts flying feels woefully... boring. lot gimmicks especially flying fighter jets make game look cool dumb flight series button presses remove player agency. levels last far long far many objectives comprised shoot ... nothing else. many times hear omg rebels coming fall asleep eyesocket-first flight stick port alright runs surprisingly even supports logitech 3d extreme pro stick right box. said visual sound options may well exist considering barren menus . ' terrible game. ' affront name ace combat'. ' waste money. simply ' mind-numbingly boring. start mission try get soon devolves repeating exact task million times. tell namco team aces whoever responsible tragedy think would challenging repeat exact objective 15 times single mission ' game . ' high-octane action arcade shooter ' shooting gallery nipple-tearing controls. excercise patience. recommended. . stay away. ' stress enough played ace combat games know much pc yearning type genre sims ' always enough fill gap assault horizon ' hill die . full-price sale . . buy. 0/10 would start playing games soon buy least request refunds.,-1
1958395,evoland fun game play. evolution game something ' unfortunately mainly done first hour ' impact later . game mix easy real time turn based combat occasional puzzle card minigame. ' lot trouble playing trough except one two slightly harder parts final boss rather unclear way defeated . storyline follows along lines classic rpg' game tribute. also ' shy laugh genre' history occasionally. major flaws game gameplay starts become bit dull second half game. issues pacing combined low difficulty slow excitement beginning. annoying issue however save point system. done nodes spread troughout game world. nodes placed way far apart means need replay quite bit get killed controller disconnected need restart game. installing controller also quite hectic ' put fix bottom review. another thing worth noting game short. ' probably finish withing six hours ' worth considering buy ' sale. + original mechanic making game evolve play make unique + bits humor nostalgia troughout game + small download + enjoyable - easy - minimap start questlog ' sometimes unclear - short - machanics become repeatable dull game progresses - peformance issues final boss fight - bad saving system - generic storyline - many random encounters - controllers officially supported require manual fixing work summary game fun play lot issues prevent truely good experience. replay value low ' even come close becoming one favorite games ' lying said ' enjoy playing . general score 6/10 controller fix game ' recognise gamepads unless make evoland.exe pad.exe run administrator privileges compatibility mode delete d8input.dll game' main directory.,1
4036378,cool game play together someone.,1
3720472,much much harder expected. getting midway boss nerve wraking. ' beaten game yet would still recommend anyone wants challenge enjoys difficulty rogue-likes. visual sound design treat gameplay consistently coming back attempt get past best run. challenge seekers game sure.,1
2568361, probably best game ' ever kickstarted. played entire game extra life back october ' put . sonic better sonic ever could. one best games 2014. everyone squees shovel knight ignored wonderful gem. love retro gaming sonic style action disfavor playing game. nailed sequel incoming even must play title ,1
5153743,toby first time game actually broke heart intentionally. hate appreciate making wonderful game. simple theme game nostalgic beautiful.,1
1477059, scrolled thousand reviews ' find single negative review. 10/10 would scroll seriously though game amazing. gunplay intense. ' easy pick difficult master. atmosphere incredible gun sounds alone goosebump inducing. worth 15 ' charging . 10/10 would buy ,1
600123,interviewer feel game shaq andy like game like shaq alien andy food ,1
744194, game parents wont let play bloody kind breaks laws physics ill let find self plus nude mode dont wanna know woks rating r18 usa adults review 9/10,1
4256034, best way beat friends,1
2514874, quite crazy aloso hundreds people.,1
4309776, start good assassins creed games imo boring trust game honestly best open world game ever played along rdr gta 5 ac4. anyway play 2 different timelines present past. present plot jump boots bartender desmond miles links past ansestors way assassins explained 1st game use machine called animus machine let people tap memories ansestors desmonds case 4 ansestors tell 2. start altair ibn la ahad wise master sort assassin started assassins creed universe first game ezio auditore da firenze meaning believe ezio auditore florence badass ladys man mean seriously gets ladies days. anyway im gonna keep review short im gonna go love hate. pros- gameplay fluid nice story amazing starting great era characters voice acted well especially mario ezio leonardo inovation adding dual hidden blades poison knifes smoke bombs tons new features including flying machine get see later game made leonardo amount detail put enviroments way people talk around people talk day whats happened around cities even stuff sometimes like kill high ranking target lot people know people either respect hate cons- uplay... ... uplay optomization horrible frame rate drops shouldnt taking 2 hours setup game wouldnt turn 5 times uninstall total bs. fact third party program run meaning uplay ha like usuck get anyway minor jesus christ annoying sometimes moments textures wont load lips wont move characters talking really takes away form enjoyability game overall game beautiful suprised much step 1 great graphics time anyway solid gameplay wonderfully crafted story play console uplay least console cant access uplay without xbox live yay final verdict 9.5 10 revolutionary game favourite game time,1
2900196,fantastic game brings back old memories really good hd mode. things may changed like buildings unlocked since first level multiplayer '.,1
136855, 1000 hours still find game fun intersting ' fully express much love .,1
1180566, fun creative game. ' tough time non-native speakers like . help dictionary still able play game loving . highly recommended.,1
6008603,saints row third actually first introduction saints row series. reminds mixture grand theft auto san andreas meets rambo shooting guns explosions body count leave wake. ' heard negative things game years avoided trying regret decision. saints row third non-stop action. opening scenes committing robbery gone haywire jumping plane without parachute performing stunts rival seen hollywood game lot fun. basically start choosing creating character leader saints prestigous gang money respect. slowly must work turn around fortunes build criminal empire. enjoy saints row third even hardcore game seemed little easy. visually ' look bad game thats years . action scenes pretty good immersive fun watch play . ' pretty good game.,1
5670117,takes minute get used controls ' solid. whole lot mechanics character unique. left bumber lb mysterious block/power button 360 controller.,1
495001, ing perfect alas need new rig.,1
1164689, game really fun kind obligated buy dlcs. see set guns becoming obsolete soon next update rolls around shame overkill. movie promos dj promos dlc every month . guess ' enough keep caving microtransactions literally everyone breaking promise. anyways minus neverending circlejerk dlc' everything happened 2015' crimefest game pretty damn fun friends feel like get money' worth time.,1
1787852,fantastic momentum based platformer - literally thousands levels play . controls fluid best thing difficult platformer die game feels like fault fault game. levels fast replay - hit one button ' . fantastic value 15 dollars.,1
4994858, interesting game ,1
590165, control single awesomenaut online team 3 3. level side-scrolling platformer bust enemy turrets eventually destroy base taking many minions awesomenauts along way. play single game character levels upgrade abilities. awesomenaut unique series abilities level profile unlock awesomenauts abilities features. fun experience would definitely buy special single fact would forget week. though friends play sure would fun especially devise particular winning strategies combinations. definitely worth gander ' dota hone lol. ' also worth price. full review visit http //icarusreviews.net/2012/11/18/bwbf-awesomenauts/,1
3328152, defenitely notice game made developers made left 4 dead characters game unique fleshed . gameplay fun monster hunter although recommend playing hunter group friends pugging bit frustrating sometimes . monster gameplay always fun though ' exciting rewarding monsters still need balancing though . word dlc hysteria. stuff shop cosmetical always play together people regardless dlc thus splitting playerbase. people ing dlc content want everything free company make money somehow. budget ' afford price game ' buy . ' hate average pricetag try scare people . addicting gameplay makes high price.,1
5280930,charming game. die repeatedly attempting find defeat boss enjoy victory persistent. great pixel-art style atmosphere fits futuristic underwater post-apocalyptic game.,1
2600272,battlefield bad company 2 gt battlefield 4,1
1564795, intense game much depth. one last long time.,1
3429532, ' call survival game another minecraft clone awesome must first playthrough ended disaster 25 game days 3.7 hours real time. still worth . game losing ' turn .,1
4327902, story good,1
1576903, cant stop playing game send help please.,1
1853921,good game like . also recieved free weekend.,1
3972545, like depth fighting games game . ' recommend waiting content price drop.,1
2416163,fantastic game amazing core gameplay. good storyline dynamicly generated content interactive world make must play.,1
4457167,pros cons -cheap - sure content creators add -rogue-like fun -hard new players - much replayability overall really good game price well-worth much fun. 8.5/10,1
3836176, really enjoyed game. ' quite formulaic little repetitive points looks really nice story good . boss battles little frustrating ' repetitive well ' unlock new weapons. overall decent game. ' many titles set roman times look good one. 7/10 .,1
6226961, honest game aged incredibly bad. sure innovation back ' comparable needle threading simulator. things like half life get shoot stuff sometimes interesting weapons great gameplay mechanics great great back 1998 things ' like half life time run around knowing next ' case ' basically hallway simulator interactive objects barely distinguishable decoration thread needle long hallways turrets end cheap fun ' last long frustrating thread needle reactor-teleporter puzzle fun . ' long boring everything die likely due radioactive everything level hate rail. ' boring. hate power . ' irritating. get control turret either shoot three enemies shoot door open look different unopenable doors ammo rare. may gameplay element c'mon even end never got good ammo tau-cannon. thread needle finding next hard areas confuse player e.g. laser area get tau-cannon. nothing teasing player. real programmers really waste time large laser system nothing even easy mode nihilanth' bullets top damage hiding behind spike good idea due minions spawns. get ammo health rooms nihilanth teleports everytime get one rooms throw backpack bombs ground blast orbit. rather start dealing . ' left ' going finish game. hope half life 2 better.,-1
5253020,' like every game steam combined one. make whatever want. fighting game racing game fnaf rp rpg building programming game . ton servers ' alone. would recommend.,1
1637053,super good game. emotional beautiful. must buy ,1
3554111, love spend 3 hours trying fix game get start. love even get started crashes title screen. another buggy lunch thanks devs.,-1
3926427, say bazillion myst games trillion uru online tries retries myst fans felt like important anouncement. either rebirth cyan last nail coffin. ' play myst/riven/exile... ' important. keep mind obduction retains essence made special. ' true myst-like game steroids. lots . ' talking vr level lots '. game far difficulties riven yet puzzles feel inspired hard ones makes going enjoyable experience. 100 recommended,1
6150235,brilliant amazing think ---box game. nice break usual kill-em-',1
862135, land peaceful inhabitants kind. .,1
1024460,good game trust,1
581865,max payne 3 really say max payne. like realistic games . like able take 30 guys sub machine guns revolver found new favorite game.,1
5923510,' going win win win going win much youre going get sick tired . youre going say mr president ' take anymore ' winning much please dont want much anymore.',1
4659796,elite dangerous ' hyper heart. start starter ship work self . takes time get something make fun get settled blast trading pirate . new patches coming soon allow lots . give try add ,1
3292592, regret buying gta 5 rockstar ban using community made fov fix. ' play oculus rift anymore ,-1
3856606,got free. got money cards. 8/8 gr8 m8,1
530094, say freaking awesome levels design nice setting see main charecter devlop become stronger pain. gameplay steller combat get old dry quickly. give 9.5 10,1
5944639,uninstall choose oh wait wrong franchise wrong client delete local content digitize ,-1
1595518,let' start review saying game 7/10. people ' amount needs higher. others lower. perfect. first- gameplay. theres 2 modes objectives survival objective pretty boring quite confusing survival hard exciting. super realistic game mostly depends melee weapons guns short amount ammo ur lucky map could consist lot ammo 4 gun . exploding zombies heads melee weapons guns fells like blast grab . r like things tranzit cod blops 2 u frickin push . u happen wait little ' get bit leading playing detective looking pills cure u like 5 mins . u get hit u start bleeding therefore playing detective bandages. even though survival u board place maps 3 rounds ' likely stop. dont even get frickin started runners kids little scary . dont worry inventory mechanics fricking great allowing u drop items drop specific types ammo tell u space u stuff etc.anyway game potential shines areas sound gameplay graphics... yet fades dark areas physics modes gameplay graphics... . overall recommend game cause areas shines much fun becomes ur survival ur playing friends. plus ffrreeee ,1
637292,highly reccomemded. lots fun bethesda fantastic always,1
1857583, wish meh feature steam becaue game basicly 50.1 recommendable. story yea comparativly short maybe giveing 20 30 hrs play time us story ' dlc short repetative. essentialy ' online multiplayer experience range amazing teamwork stratigic recovery get steamrolled mob shreks run . thats hard reccomend. far 33 seperate dlcs selective chosen designed strip wallet. prepaired put hours read guides watch lets play become good maybe enjoy . reason many hours chasing amazing team play came back brink facing someone talking crap smash . become balanced since release however release british another overpowered force. look baicly like rts encoperates macro micro manegment could buy full price often sale.,1
2927833, game one best city building simulations ever played. looks adorable real city simulation. unlock 25 tiles mod mod support game amazing. game looks simple first comes quite difficult ' figure . greatest respect honor team colossal order counts 10 people. thank delivering city builind simulation failed deliver simcity 2013. ' regret single buck ' spent game.,1
336659, funny game. ' like left4dead 6 players open map objectives survive . lot classes choose like medic sniper etc.,1
646193, game awesome nice graphics. ' one best stealth action games played. complete mission many different ways choose different paths get objective.' also magics like slow time blink etc help alot. great game overall 9/10,1
2026889,intial review game fun play 4 people. able get alot people use big l4d1 l4d2 game good replay value underlying concept utilizing team work get know acomplishment. would give 8 10. due things needing polished lack would consider great game. positive many maps around 15 think play lot orginal 5 maps l4d orginally offered. wide variaty styles combat choices individual player play. 5 various levels game play averaging easy nightmare mode. upgrade system weapons. good variaty enemys play espically storm vermin....... also offers another higher risk vs reward collect tombs take hp spots grimoires lowers overall teams hp get better dice rolls weapons trinkets. game constantly keeps player move unlike l4d slow parts zombies little. negatives still many bugs glitchs espcially special vermin. pack master vermin runner hunter far glitchy. teleporting across openings bad hit boxes shoving affect fellow ally. drop system basically get good drops player grind specific levels getting grimoires tombs ones . also encourge people utilitze glitches get past harder parts levels offer grimoires game. levels dont offer well much reward beating level get final experience open levels still get chance getting drop must lower without tombs grimoires . drop system also noticable weapon damage example one characters like play grey items lowest level takes 2-3 hits kill headshot 1 average rat. yet play others golden level items kill enemy 1 hit including head shots . enemys seem spawn ontop players one occasion sadly pack storm vermin insta kill even rat ogre.... yes spawn ontop ..... ended badly. final overall game fun despite apparent glitches screwed special vermin. items listed negatives area improved think game well. espeically tombs grimoires levels. long fatshark provides good support timely fixes think game high enjoyed l4d' list hope fatshark doesnt make mistake trs evolve . game provides alot potentinal evolve intial release lack support inherent glitches imbalances game one main reasons later gamers stuck higher levels playing shyed away game.,1
3103057,kinda repetitve ' really anything else clean entire room ' chopped elf heads guess ' okay,1
1266231,half-life 3 f ing real look steam got 2 months ago....,1
3213134,cool little game much depth fun nonetheless.,1
5623955,great idea want features ,1
6306833, ,-1
1909825, previous game better . ' see great improvement beside graphics. almost game hd version stronghold crusader 1. u want play game buy ... 6/10,-1
1828788, try ,1
305705,best game world get 30 ,1
3696315, owns.,1
1558351,best moddable game ever made also nice play without mods. great story line especially dlc' installed drink toilet 20/10,1
5041566,wow..... finished playing game. creepy crap right . amazing story telling atmosphere really paints depression different light. think shows reality twisted looks depression. great job.,1
4733731, try review ' game. worth power consuption pc.,-1
4357232, ' get . people good time playing game ' begin rampage game' art style. omfg ' imagine anyone paying unproportional pieces garbage looks like drawn 5 / picked pencil first time makes eyes bleed. next camera. omfg camera biggest enemy god forsaken game. ' focus anything. kinda stays position tell something. ' get wrong ' neccesarily bad would nicer focused enemies. buuuuuuuut dare take step zone transition arae fixes uncomfortable position combat. let' talk anout combat. ' choose attack. game based camera position kinda decides want attack makes combat horrible. straightening clothes ohohohooho. ing hell. try straighten clothes mast time desides longer want fight throws away weapon. 2/10 ' bang ,-1
1029232,game horribly optimized looks nothing like pics even max settings false advertising . ' also ridden bugs bad design decision infantry throwing torches gates anyone .,-1
6101710, game balances building creepy atmosphere keeping story interesting well ' stop playing. replay worthy. 10/10 level editor well .,1
1698711, must game love simulation. 10/10 realistic much wow.,1
5478791,' bad ' good. imagine tommy wiseau made video game. playing drunk girl start laughing hard. controls similar original point click clock tower games modern graphics.,1
4662016,currently favourite game bought version alternate commander try going rogue. everyone want challenge immersed space best game available .,1
64586,awesome singleplayer turnbased/realtime strategy game.,1
3707184,overall liked vibe game. however controls storyline made give thumbs . pros - pretty look - love back forth action girl fox. makes think little use purpose. - interviews inupiaq people interesting although interviewees come humble. cons - controls pretty annoying time. clunky. - ' pretty obvious need given time ' ... ' stuck one spot dying . - storyline behind game pretty simplistic. simple conflict/resolution minimal character development.,-1
2273667,great oddly satisfying gameplay. sort classic.,1
1996530, game awful. first saw thought gonna something similar electronic super joy figured nope ' garbage. controls mechanics bad ' challenging though devs would like think ' terrible overall. ' got couple decent songs though ' . want awesome electronic music driven platformer get electronic super joy.,-1
3124237,awesome game pvp purest.,1
2104560,excelent story fun game mechanics allow solve problems way. story spoilers many believable characters views agendas. features occational surprise ' see coming ability chose adam main character solves problems strengthins role playing aspect game. voice acting good although adam' cliche characters like snake master chief. game play ability play like stealthy ninja hacking computer geek go guns blazing gives lot feedom replayability. open world areas allow aventure fun side quests often stuck single mission areas shops anything long time. also upgrade number energy bars . last one two recharge depending difficulty. graphics overall good graphics although everything looks pixilated talk people cant seem stand still. arms constantly moving sounds super petty playing hour starts notice conversations,1
6105651, always wanted rule caribbean paradise always wanted supreme ruler wants always wanted people love even though exploit well tropico place go. classic strategy game really good humour interesting campaign many buildings quite good simulation economy politics. plus great soundtrack cool funny characters like personal assistant penultimo. waiting time become el presidente show world means greatest dictator .,1
3780290, game would rave certainly fun way kill couple hours. usually ' able breeze dating sims. one put bit spin things. towards guys ' clear romantic path. although guy couple endings pursue ending would really call happy ending'. ' also bit mystery thrown good measure. puzzles solve make path selections got little bit annoying thankfully subsequent playthroughs skip puzzles selections ' already made.,1
3765550, watched episodes band brothers single weekend reinstalled 5 years relive memories. 5 minutes later shredding people mg42 behind enemy lines. feels. awesome game ,1
3629678,lives hype.,1
595109,one best things game still adding even like 2 years bought . also think ' fairly balanced far casual player concerned.,1
2997142, great story well done puzzles.,1
2224888,ist cooolol,1
5803501, game ' need exist. ' essentially warband mod honestly even ' even best warband mod ' seen. hell even best warband mod developer sells would napoleonic wars way . buy warband ' already played death go download brytenwalda . ' enjoy hundred times playing .,-1
795735, game good however encountered glitch support team wb games able fix .,-1
5238286, really like game find stupid cake.,1
5242490, chell. test subject. aperture. solve tests. find friends keep telling cake lie portal 2007 rated teen.,1
1816235, pains give game bad review. love ... almost 600 hours game. things need stop. 1st bugs. old bugs persist. inviting someone game take 4 5 tries using various methods invite someone finally works. inviting trade also buggy. general animation bugs around long time liset flying another liset wrong tenno coming liset weird errors boss introduction scene comes play forget bugs start think normal parts game example anybody even know boss fight lephantis three heads supposed pop ground rip ground -neath nope ' buggy. assume randomly appeared another platform... ' warframe crap like happens. people call game bugframe others call warfarm... heck even call bugfarm. brings second point. 2nd grind farm gets little redunant. nerfed triton added semi-okay core reward system t4d/ compensate takes darn long get enough core neurode plastid -cell oxiu neural sensor morphic galliu mutagen mas many parts ' feel like naming . ' saying make easy farm... little easier. smidgeon. 3rd offends many games bethesda perfect example warframe come beautiful graphics fun play style never fix bugs. worse warframe attempt make us forget constantly make new shiny frames weapons keep us distracted. well ' working. ' distracted. reason keep playing love game loyal hope day ya' get picture spend time resolving bug issue balance issues less time making new warframes weapons. honestly good game. love game. potential great game. de' need spend less time coming new crap time fixing broken old stuff. oh fill dang lore 600 hours game still clue half storyline freaking game lol xd,-1
5838638, say... ' borderlands... course ' good. 10/10.,1
4303002, game probably one unique games ' ever played one minute ' walking around office firing gun walls next ' building huge base ' back office walk around everything built. decide would like units defence build discover little button allows control individual units amazing game even though ' played 0.7 hours one amazing games ' ever played ' happy purchase. something else ' like add amazing man built little money game made budget favour like games like ' pirate ' one c-words buy ,1
6349105, ' played civilization might well buy . ' essential part history computer games play least one version . played civ civ v . ' got nations modes victory pixels. ' good. biggest change civ v ' stack one military unit square. actually hex. ' also change. think sort downer. definitely changes combat feels annoying especially ' work well path-finding. hand cities attack enemies hexes away big deal. worth 15 paid civ v plus two big dlcs enjoyed 40 hours sank . ' sure would' worth upgrade civ iii civ iv. ' pretty though ,1
4719190,fun experience diverging choice paths meaningful interesting. however gameplay balance deeply flawed really removes motivation progress manage party battles. even hard difficulty basically steamrolling everything mid-act 2. threat death even final battles laughable final boss literally 4 dmg tank whaa choice-tree story compelling generally find likeable characters mix. think commitment different content paths pretty cool encourages second playthru. ' definately really unique strength game. pros good story meaningful amp interesting choice paths made provides solid scratch crpg itch. cons easy amp short. poorly balanced mid-end game. lame cliff-hanger ending. sirin op.,-1
749609, innovative nice remake breakout. new features helpful fit perfectly overall gamplay. addition nice graphics catchy soundtrack make fun game.,1
2346333, like mortal kombat port.,1
5844941,terrible ai poor animation buggy hell poor story ' try multiplayer finished game single player get moneys worth ' play game glad spent fiver .,-1
2671919,awesome 2- game. tons content unlockables. challenging. 10/10,1
1688972, went played many months giving miss due lack content. first starting game get tutorial box saying never see message . click continue find button inactive. seeing far ' concerned 1.0 worthy product certainly game'. money back please guys almost deluded guys made starforge. update even disabled comments update announcements understandable hate ' recieving. censorship. give ing money back scamming .,-1
2435815,dirty casuals need apply.,1
6203892, want civilization game game . game nowhere near good civilization v worse mechanics advanced cultural system civilization v brave new world. game still good game platform civilization v expect full civilization game. expansion would great expansion since standalone game recommend .,-1
283487, solus male best girlfriend ever heart-warming story visual stunning graphic ' imagine much effor put show scene two best pixel art top level music ,1
2005224, bought dragonfall campaign recommend playing first. much better characterization fun motivated play less enjoyable core game entirety wish could say good things game. key deficit ineffable polish makes otherwise adequate game great. characters graphic assets amp writing competent. ' true source material remember . ' unremarkable particularly character writing fails establish distinct narrative voices comrades bystanders antagonists. copious reading game uses drive plot becomes chore rather pleasure.,1
3662715, far best game year. - amazing story. - huge campaign. - many endings way accomplish missions. - choices truly matter. - amazing optimization graphics.,1
2207916, experienced gamer tbh pretty thrilled playing game. disappointments far many reviewed saying game buggy bad resolution. words satisfied game.,1
6316269, love game. graphics great. whole idea flying city set far bak times really appealling.also game looks amazing. subtle hints towards ending great combat even better storyline game loved every moment . would suggest gethis game yes. course. bioshock fan let bioshock 2 make . game dilivers expect little bit . 9/10. get game. worth time put .,1
6324341,immersive fun worth getting sale.,1
563954,easy learn basic challenge master. love game first playthrough kept entertained 240 hours found gigantic empire play became tedious cycle civil wars rather ruthless march toward total conquest. suppose somewhat historically accurate never--less aggravating.,1
5246811,' played bit ' play accurate review.,1
4935154,episod wtf tv showw......,-1
5268711,best game many gamemodes find like game ,1
936048,wow gameplay much fun recommend,1
5362206,serious sam 3 looks dated..... 5 minutes. get stomped giant sumo cyborg. ' best mode till end.,1
1180502, game two-faced. one hand ' nice maxwell saving sister lily helping people things stuff otherwise ' . hand ' hostile gods shooting uzis evil floating potatoes radioactive lettuce throwing grenades nuclear keyboard cats chasing firetrucks swimming radios scary masks undead outlets ending lake extincting living things inside everything else either sucked huge black hole touched death ' cloning massive huge strong wide tall soldiers upcoming martian invasion. oh almost forgot steam workshop object editor stretch possibilities personal havoc infinity. personal pok mon trainer battle scare doges away scarecrow bonnie' face set death battle sanic vs. weegee final destination. ' side want choose. ' pretty clear copy game mostly used ... ' ,1
4408074,brief summary extremely similar zelda games yore lttp etc hampered ' lack length items variety. game consists handful dungeons towns inter island travel similar zelda wind waker. game relies arrows throwing jars bombs even sports version master sword example similar . score 7.5/10 worth adventure zelda style game fan. break graphics 8/10 solid graphics extremely zelda nature enjoyable none less. simple cartoonish style similar zelda windwaker without cell shading. music audio 6/10 ' bad means. music okay memorable. serves purpose without adding much . voice acting similar gets job done find memorable overly well done. controls/playability 8/10 played controller ' recommend playing way. controls responsive natural. times frustrated ability aim objects distance otherwise game largely correct aim behalf. recommend heck yes. biggest complaint length beating 8 hours total play time without referencing outside guides. ' like given good thing.,1
1855288, really bad command conquer rip- 0/10,1
542970, favorite tomb raider,1
2662944,good mindless fun. gets harder longer live.,1
3357474,challenging fun buy .,1
5950483,zombies ugly. repair faces photoshop. also gave false belief helicopters made chocolate. 9/10 helicopters made jelly.,1
975696,pretty epic game ask . got time kill inbetween games/meetings/lunches lego batman 2 fun either work missions rampage around city collect items. 100 completion yet definitely get . open world big plus. superman' music takes cake tho. could spend hours flying around city 9/10,1
2728407,plays good looks good sounds good. quite hard. game reminded bad platformers.,1
3531456,' like peace walker better. story bit since ending cut. overall story worse games well. gameplay best series seen however. 8/10 game 4/10 story.,1
1485616,-broken hitboxes doors mostly ' tell many times got stuck door got killed -awfull graphics -teriblle main menu - auto matchmaking -good luck getting group friend cases -awfull map design bad bad bad +- realistic thats like +allahu akbar got 20cents years back even though cheap ' recommend . pure waste time nerves. 1/10,-1
5268453,words cannot describe,1
5479535,.... bad... ' bored ... /,1
5362074,brilliant oldschool shooter looks great plays like sam sam ii wich good coop mode gazillions monsters serious bit humour. defintely recommend one.,1
535952, awesome game made square-enix' new engine-crystal engine,1
3131927, best game ever oh god,1
